EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
161680532,CIRCLE OF FRIENDS YOUTH FOUNDATION,% DEANN JORDAN,18923 MACKAY ST,DETROIT,MI,48234-1427,0,3,3,1000,201409,1,15,0,1,1,,0,0,2,0,12,,,,B92,
161685729,STAR OF HOPE SUPPORT SERVICES INC,% EVETTE WHITLOCK,18440 WEXFORD ST,DETROIT,MI,48234-1854,0,3,3,1200,200508,1,15,0,1,1,201503,0,0,2,0,3,0,0,0,,
161685803,BAITUL MUKARRAM MASJID INC,% JAKIR HUSSAIN,12203 CONANT ST,DETROIT,MI,48212-2751,0,3,3,7000,201311,1,10,0,1,1,,0,0,6,0,12,,,,X40,
161686157,FLAME OF FIRE MINISTRY,% FELTON WILLIAMS,9789 CHENLOT ST,DETROIT,MI,48204-1759,0,3,3,7100,200411,1,10,0,5,1,,0,0,6,0,8,,,,X20,
161702062,BREAKING THE STRONG HOLD MINISTRIES,% ANNETTE TURNER,8247 WYOMING ST,DETROIT,MI,48204-3113,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X202,
161736943,CHILDREN OF DESTINY INTERNATIONAL MINISTRIES,% BRIGGIE STANSBERRY-BEATER,22925 NORFOLK ST,DETROIT,MI,48219-1156,0,3,3,7000,200704,1,10,0,1,1,,0,0,6,0,12,,,,X21,
161740332,ST PATRICKS COLLEGE CALABAR IKOTANSA ALUMNI ASSOCIATION,% INYANG EBIO AND IMO ETOK,18426 WILDEMERE ST,DETROIT,MI,48221-2213,0,3,3,1000,201409,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q33,
161744136,CHAPEL VISION COMMUNITY DEVELOPMENT CORPORATION,% ONEAL EDWARDS,5251 E OUTER DR,DETROIT,MI,48234-3404,0,3,3,1000,201311,1,15,0,1,1,201409,1,2,2,0,9,7742,14414,14414,S20,
200012084,NEW LIFE MINISTRY,% FAYE L JOHNSON,PO BOX 35952,DETROIT,MI,48235-0952,0,3,3,7000,200611,1,10,0,1,1,,0,0,6,0,12,,,,X20,
200016596,NEW COVENANT MISSIONARY BAPTIST CHURCH,% KELLY HALLIBURTON,19810 PREVOST ST,DETROIT,MI,48235-2366,0,3,3,7100,200501,1,10,0,1,1,,0,0,6,0,12,,,,X21,
200112266,FREEDOM INSTITUTE FOR ECONOMIC SOCIAL JUSTICE & PEOPLE EMPOWERMEN,% MARY ANN LEE,7077 W OUTER DR,DETROIT,MI,48235-0000,0,3,3,1000,200403,1,15,0,1,1,201312,1,2,2,0,12,1000,19324,19324,R99,
200114468,P W COMMUNITY DEVELOPMENT NONPROFIT HOUSING CORPORATION,% WALTER L WILLIAMS,20011 GRAND RIVER AVE,DETROIT,MI,48219-3308,0,3,3,1000,201203,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P20,
200156511,METRO HEALTHCARE SERVICES INC,,615 GRISWOLD ST STE 925,DETROIT,MI,48226-3984,0,3,3,1000,200412,1,16,0,1,1,201309,6,4,1,0,9,2052236,179440,179440,E12,METRO SOLUTIONS
200209229,NEIGHBORHOOD FIRST INC,% JESSIE M YOUNG,7301 CURTIS ST,DETROIT,MI,48221-2632,0,3,3,1000,200508,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P12,
200321756,CARING HEARTS INTERNATIONAL,% MARILYN MARTIN,16600 BURGESS,DETROIT,MI,48219-3845,0,3,3,1000,201405,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P81,
200383453,HOPE CENTER INC,% AKM RAHMAN,12818 JOSEPH CAMPAU ST,DETROIT,MI,48212-2216,0,3,3,1000,201503,1,15,0,1,1,200912,1,1,1,0,12,86,228,228,P20,
200471790,DTE ENERGY COMPANY VEBA TR,% CYNTHIA K PERSITZ,ONE ENERGY PLAZA STE 876WCB,DETROIT,MI,48226-1221,0,9,3,1000,200604,2,0,0,2,1,201312,9,9,1,0,12,1438073008,257746100,72965519,Y43,
200631006,WAYNE COUNTY SAFE PROGRAM,% KIMBERLY HURST,4777 E OUTER DR,DETROIT,MI,48234-3241,0,3,3,1000,200412,1,15,0,1,1,201312,4,5,1,0,12,246135,900282,900282,F42,
200832233,DAVID L HEAD FOUNDATION,% DEBRA KING,19450 GRIGGS ST,DETROIT,MI,48221-1442,0,3,3,2000,201309,1,15,0,1,1,201312,3,1,2,0,12,48112,2200,2200,A80,
200926399,LOOKING FOR MY SISTER,% JULIE FUNKE,19161 SCHAEFER HWY STE 104,DETROIT,MI,48235-1208,0,3,3,1000,200410,1,15,0,1,1,201212,4,4,1,0,12,108107,160920,160920,P43,
200964420,GREATER TREE OF LIFE MISSIONARY BAPTIST CHURCH,% LATHAM DONALD SR,1761 SHERIDAN ST,DETROIT,MI,48214-2409,0,3,3,7000,200507,1,10,0,5,1,,0,0,6,0,12,,,,X20,
200966861,PILGRIM VILLAGE ASSOCIATION,% ELLIS L ROSS SR,2720 FENKELL ST UNIT 38309,DETROIT,MI,48238-7715,0,3,3,1000,200606,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,S20,
201115291,JESSIE GREEN FOUNDATION INC,% DEBORAH EAST,16200 W 7 MILE RD,DETROIT,MI,48235-2905,0,3,3,1000,200409,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P60,
201115618,STATE VOICES,,500 GRISWOLD ST FL 2850,DETROIT,MI,48226-4481,0,3,3,2000,200406,1,15,0,1,1,201312,7,7,1,0,12,5157562,8397929,8393594,R40,
201117268,TIGER SHARKS SWIM TEAM OF DETROIT,% SONJA MCCOY,2245 ATKINSON ST,DETROIT,MI,48206-2010,0,3,3,1200,201205,1,15,0,1,1,201308,0,0,2,0,8,0,0,0,N67,
201132303,AXEMEN FIRE FIGHTERS MOTORCYCLE CLUB,% FRED MILLNER,8480 SOUTH ST,DETROIT,MI,48209-2710,0,3,3,1000,200410,1,16,0,1,1,201312,3,3,1,0,12,95321,79853,58419,M12,
201218112,QUALITY SOLUTIONS COMMUNITY DEVELOPMENT CORPORATION,% ANDRE MCCULLOUGH,3353 BURLINGAME ST,DETROIT,MI,48206-3113,0,3,3,2000,201302,1,15,0,1,1,201212,0,0,2,0,12,0,0,0,P51,
201221368,REBUILDING COMMUNITIES INC,% MAGGIE DESANTIS DIR,4401 CONNER ST,DETROIT,MI,48215-2201,0,3,3,1000,200408,1,15,0,1,1,201312,0,4,1,0,12,0,156296,156296,C50,
201230250,BLACK WOMEN LAWYERS FOUNDATON OF MICHIGAN,% BRENDA SPRINGS,220 BAGLEY ST STE 408,DETROIT,MI,48226-1452,0,3,3,1000,200411,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,
201272745,PEOPLE ENRICHING EMPOWERING PEOPLE SERVICES & HOUSING CORPORATION,% MARIA PEOPLES,9011 ARTESIAN ST,DETROIT,MI,48228-1701,0,3,3,1000,200508,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,L20,
201311803,LIONS HEARING CENTER OF MICHIGAN,% ROBERT H MATHOG,4201 SAINT ANTOINE ST,DETROIT,MI,48201-2153,0,3,3,1000,200409,1,15,0,1,1,201406,3,4,1,0,6,98275,334189,321174,P87,
201312417,MARKET STUDIO KITCHEN,% PAMELA WHYTE,2448 RIOPELLE ST,DETROIT,MI,48207-4525,0,3,3,1000,200611,1,16,0,1,1,201406,0,0,2,0,6,0,0,0,A40,
201353851,IN THE TRENCHES COMMUNITY OUTREACH NONPROFIT HOUSING CORPORATION,% ALBERTA HUBBARD,9687 DUNDEE ST,DETROIT,MI,48204-1761,0,3,3,1200,200407,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,L21,
201369812,THOMPSON LAND DEVELOPMENT NONPROFIT HOUSING CORPORATION,% SHIRLEY MOORE,8691 MINOCK ST,DETROIT,MI,48228-3040,0,3,3,1000,200506,1,15,0,1,25,201212,0,0,2,0,12,0,0,0,L20,
201388507,BLOOD COVENANT CHURCH OF GOD IN JESUS CHRIST,% PEARL T HARVEY,8053 GREENLAWN ST,DETROIT,MI,48204-3201,0,3,3,7000,200506,1,10,0,5,1,,0,0,6,0,12,,,,X21,
201420919,ALEX HILL MINISTRIES INC,,3225 S DEACON ST,DETROIT,MI,48217-1582,0,3,3,1700,200502,1,15,0,1,1,201112,1,3,13,0,12,6152,32000,32000,X19,
201436271,CHURCH OF GOD OF DETROIT,% JOHN JONES,12000 SCHAEFER HWY,DETROIT,MI,48227-3458,1489,3,9,7000,196007,1,10,1268000,1,1,,0,0,6,0,12,,,,,
201439822,RESURRECTION CHRISTIAN CENTER,% CYNTHIA KING,18433 WHITCOMB ST,DETROIT,MI,48235-2843,0,3,3,7000,200703,1,10,0,1,1,201312,3,3,6,0,12,69304,40311,40311,X20,
201454054,FERNDALE PROPERTIES INC,% JERROLD M BIGELMAN EX VICE PRESID,1901 ST ANTOINE ST,DETROIT,MI,48226-2310,0,2,3,1000,200412,2,0,0,1,1,201305,4,1,2,0,5,155139,9600,9600,S47,
201535256,LORAINE AND MELINESE REUTER FOUNDATION,% COMERICA BANK,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200412,1,4,0,2,1,201408,5,3,0,1,8,609804,32562,,T20,
201538570,WAYS TO WORK OF MICHIGAN,% MICHELLE ROWSER,9851 HAMILTON AVE,DETROIT,MI,48202-1424,0,3,3,1000,200503,1,17,0,1,1,201306,3,1,2,0,6,52335,1640,1640,P60,
201649466,BARBARA ANN KARMANOS CANCER HOSPITAL,% WILLIAM BENNETT,4100 JOHN R ST,DETROIT,MI,48201-2013,0,3,3,1200,200504,1,12,0,1,1,201304,9,9,1,0,9,98170852,661560403,661560403,G30,
201813565,DETROIT RED WINGS ALUMNI ASSOCIAION INC,% JOE LOUIS ARENA,600 CIVIC CENTER DR,DETROIT,MI,48226-4408,0,3,3,1000,200607,1,16,0,1,1,201406,4,4,1,0,6,298350,373621,358463,O12,
201851865,RHEMA WORD INTERNATIONAL CHURCH,% KELVIN M COTTON SR,16777 JAMES COUZENS,DETROIT,MI,48235-0000,0,3,3,7000,200503,1,10,0,1,1,,0,0,6,0,12,,,,X21,
201871752,G E FUNDING,% GEORGE N REYNOLDS SR,13030 W 7 MILE RD,DETROIT,MI,48235-1335,0,3,3,2100,201308,1,15,0,1,1,,0,0,2,0,12,,,,P28,
201907851,MONTEITH ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION,% CLARK HILL PLC,500 WOODWARD AVE STE 3500,DETROIT,MI,48226-3485,0,3,3,2000,200502,1,15,0,1,1,201406,2,3,1,0,6,23690,58157,31704,B94,GERLACH BETH
201962397,VESSELS UNTO HONOR,% ROSALIND CRAWFORD,20025 WOODINGHAM DR,DETROIT,MI,48221-1298,0,3,3,1200,200602,1,15,0,1,1,201410,0,0,2,0,10,0,0,0,P80,
202002730,NATIONAL ASSOCIATION OF BUFFALO SOLDIERS MOTORCYLE CLUB OF MICHIGA,,13144 PURITAN,DETROIT,MI,48227-0000,0,3,3,1200,201410,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,S80,
202005066,LECESTER AND MATTIE ALLEN FAMILY FOUNDATION,% JERROLD M BIGELMAN,1901 STANTOINE ST 6TH FLOOR AT FORD,DETROIT,MI,48226-0000,0,3,3,2000,200503,1,4,0,1,1,201312,3,1,0,1,12,51514,6,,B82,
202044660,NEW CREATURE IN CHRIST APOSTOLIC FAITH CHURCH INC,% BILLY E SMITH SR,2224 E NEVADA ST,DETROIT,MI,48234-1380,0,3,3,1270,200603,1,10,0,1,1,,0,0,6,0,12,,,,X20,
202110720,SEE THE CROSS ROAD MINISTRIES INTERNATIONAL INC,% PASTOR ONI FAITH,16603 E WARREN AVE,DETROIT,MI,48224-2744,0,3,3,7000,200503,1,10,0,0,1,201312,0,0,6,0,12,0,0,0,X21,
202170572,ELLIAS DALLEN FOUNDATION,% MICHAEL E DALLEN,2384 WOODSTOCK DR,DETROIT,MI,48203-1054,0,3,3,1000,200509,1,15,0,1,1,201212,3,0,1,0,12,52343,0,,T22,
202263326,ST PAUL OF THE CROSS PASSIONIST RETREAT CENTER INC,% JAMES THOMAN,23333 SCHOOLCRAFT,DETROIT,MI,48223-2405,928,3,9,1700,194603,1,16,31150120,5,1,201406,6,6,1,0,6,2064262,1436391,1418588,,RETREAT CENTER INC
202309264,ZION MEMORIAL CHAPEL,% CYNTHIA A DAVIS,3701 MIRACLES BLVD APT 903,DETROIT,MI,48201-1567,0,3,3,1200,200510,1,15,0,0,1,201307,1,0,2,0,7,1,0,0,P30,
202333719,VOICES OF DETROIT INITIATIVE,% LUCILLE SMITH,4201 SAINT ANTOINE ST,DETROIT,MI,48201-2153,0,3,3,1000,200511,1,16,0,1,1,201312,4,5,1,0,12,223093,734503,734503,E60,
202462203,WILLIAM CLAY FORD JR SCHOLARSHIP FUND,% DAVID M HEMPSTEAD,1901 SAINT ANTOINE ST FL 6 # FORD,DETROIT,MI,48226-2310,0,3,3,1000,200503,1,4,0,1,1,201312,5,5,0,1,12,762098,777131,,B82,
202491224,FULL GOSPEL CHRISTIAN CHURCH,,181011 JAMES COUZENS FWY,DETROIT,MI,48235-0000,1125,3,9,7000,195105,1,10,0,5,1,,0,0,6,0,6,,,,,
202539890,CONSIDINE LITTLE ROCK LIFE CENTER,% JAMES HOLLEY,8904 WOODWARD AVE,DETROIT,MI,48202-1821,0,3,3,1000,201306,1,15,0,1,1,,0,0,1,0,12,,,,N31,
202593806,DETROIT MIDTOWN MICRO-ENTERPRISE FUND CORPORATION,,440 BURROUGHS SUITE 201,DETROIT,MI,48202-3429,0,3,3,1000,200704,1,15,0,1,1,201112,5,4,1,0,12,542575,340042,340042,S31,
202724952,GROSSE POINTE SOUTH BAND AND ORCHESTRA BOOSTERS,% BAND DIRECTOR,500 WOODWARD AVE STE 3500,DETROIT,MI,48226-3485,0,3,3,1000,200510,1,15,0,1,1,201406,3,3,1,0,6,35994,52165,37053,B11,GROSSE POINTE SOUTH HIGH SCHOOL
202736344,DRIKER FAMILY FOUNDATION,% EUGENE DRIKER,211 W FORT ST 15TH FLR,DETROIT,MI,48226-3269,0,3,3,1000,200507,1,4,0,1,1,201412,4,4,0,1,12,253696,233024,,T22,
202765881,CURTIS L IVERY LITERACY FOUNDATION,% CURTIS L IVERY,300 RIVERFRONT DR UNIT 14K,DETROIT,MI,48226-4519,0,3,3,1000,200602,1,15,0,1,1,201407,0,0,2,0,7,0,0,0,B92,
202810238,DOWNRIVER MARRIAGE RESOURCE CENTER,% JULIANNE M BOCK,16776 SOUTHFELD FWY,DETROIT,MI,48235-3431,0,3,3,2000,200703,1,15,0,1,1,201212,0,0,2,0,12,0,0,0,P46,
202852167,CITY OF PRAISE COMMUNITY DEVELOPMENT CORPORATION,% RAPHAEL WILLIAMS,1330 CRANE ST,DETROIT,MI,48214-2870,0,3,3,1000,201202,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,L20,
202902551,WEST FORT ST BAPTIST CHURCH,% EDDIE COCKRELL,323 S MILITARY ST,DETROIT,MI,48209-3087,0,3,3,1000,200604,1,10,0,1,1,,0,0,6,0,12,,,,X21,
202948116,FRIENDS OF THE GROSSE POINTE PARADE,% ANDREW RICHNER,500 WOODWARD AVE STE 3500,DETROIT,MI,48226-3485,0,3,3,1000,200605,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,W99,
202961579,ST JOHN HOSPITAL FOUNDATION,,22101 MOROSS ROAD MOROSS OFFICE,DETROIT,MI,48236-2148,0,3,3,1000,200705,1,15,0,1,1,201306,8,7,1,0,6,26336359,6338917,6338917,E11,
202988335,LAHTI FAMILY FOUNDATION 6203301 0840197,% COMERICA BANK TTEE,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200601,1,4,0,2,1,201312,6,6,0,1,12,1814730,1109990,,T22,
203046372,HIGHER GROUND MINISTRIES,% ANTHONY L MADISON,13660 MECCA ST,DETROIT,MI,48227-3025,0,3,3,7000,200602,1,10,0,1,1,,0,0,6,0,12,,,,X20,
203099071,UNITED WAY FOR SOUTHEASTERN MICHIGAN,,660 WOODWARD AVE STE 300,DETROIT,MI,48226-3504,0,3,3,1000,200510,1,15,0,1,1,201406,9,9,1,0,6,73591295,79246007,61864397,M20,
203122770,MICHIGAN ROUNDTABLE FOR DIVERSITY AND INCLUSION,% STEVEN SPREITZER,3031 W GRAND BLVD STE 525,DETROIT,MI,48202-3025,0,3,3,7000,200509,1,15,0,1,1,201408,5,6,1,0,8,866941,1351244,1055466,X99,
203145459,TOASTMASTERS INTERNATIONAL,% MICHAEL S FOSTER,1050 WOODWARD AVE,DETROIT,MI,48226-1906,820,3,9,2000,194505,1,16,59319000,5,1,201412,0,0,2,0,12,0,0,0,,7884 SMOOTH TALKERS CLUB
203194127,SOUTHEAST MICHIGAN COMMUNITY RESOURCE CENTER INC,% DAVID MOTT,4321 VICKSBURG ST,DETROIT,MI,48204-2428,0,3,3,1000,200512,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B82,
203195370,WILLIAM JOCHOS FOUDATION,% TODD GILES,20720 W 7 MILE RD,DETROIT,MI,48219-2580,0,3,3,1200,200710,1,15,0,1,1,201212,0,0,2,0,12,0,0,0,L40,
203217564,TOASTMASTERS INTERNATIONAL,% LINDA PHILSON,8357 KENTUCKY ST,DETROIT,MI,48204-3195,820,3,9,2000,194505,1,16,59319000,5,1,201312,0,0,2,0,12,0,0,0,N500,749488 CADTOWER HOUR OF POWER TOAST
203221715,GREEKTOWN PRESERVATION SOCIETY,% STEVE GEORGIOU,547 MONROE ST,DETROIT,MI,48226-2932,0,3,3,1200,201402,1,15,0,1,1,201312,3,3,1,0,12,54093,88237,92652,A80,
203224298,TOASTMASTERS INTERNATIONAL,% MICHELE R PIERRIE,16722 GREENVIEW AVE,DETROIT,MI,48219-4155,820,3,9,2000,194505,0,16,59319000,1,1,201412,0,0,2,0,12,0,0,0,,813773 PROFESSIONALLY SPEAKING
203293913,THE QURAN INSTITUTE OF AMERICA,% MOSTAFA TOLBA,4430 SAINT JAMES ST,DETROIT,MI,48210-3502,0,3,3,2000,200612,1,11,0,1,1,201312,6,5,1,0,12,1902527,914307,914307,B90,
203324568,THETA NU XI MULTICULTURAL SORORITY INC,% WAYNE STATE UNIVERSITY,5221 GULLEN MALL,DETROIT,MI,48202-3919,5437,7,9,1000,200308,2,0,0,5,1,201408,0,0,2,0,8,0,0,0,,ALPHA BETA CHAPTER
203341412,PHILLIP AND ELIZABETH FILMER MEMORIAL CHARITABLE TRUST,% COMERICA BANK,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200702,1,4,0,2,1,201408,7,6,0,1,8,5448556,3986357,,B82,WATT ANGELA L TTEE
203347478,SUMMER JAM DAY CAMP,% MARIA L ADAMS-LAWTON,227 IRON ST,DETROIT,MI,48207-4390,0,3,3,1200,200606,1,15,0,1,1,201412,1,3,1,0,12,129,79622,79622,O50,
203347549,HEALTHY KIDZ R US,,227 IRON ST,DETROIT,MI,48207-4390,0,3,3,1000,200606,1,15,0,1,1,201212,3,4,1,0,12,56110,480925,480925,O50,
203522839,CITADEL COMMUNITY DEVELOPMENT CORPORATION,% SPENCER T ELLIS,18701 GRAND RIVER 166,DETROIT,MI,48223-0000,0,3,3,1000,200609,1,15,0,1,1,201312,1,2,2,0,12,1143,19000,19000,S30,
203640869,DETROIT MOTTEP FOUNDATION,% RAMONA CHAPMAN,736 LOTHROP RD,DETROIT,MI,48202-2715,0,3,3,1200,200701,1,15,0,1,1,201412,3,4,1,0,12,38777,101561,101561,E19,
203658279,TOASTMASTERS INTERNATIONAL,% ANJALI GAMBLE,ONE CAMPUS MARTIUS,DETROIT,MI,48226-5002,820,3,9,2000,194505,1,16,59319000,5,1,201412,0,0,2,0,12,0,0,0,N500,861229 COMPUCATORS CLUB
203660790,WTCDW LANGUAGES INSTITUTE INC,% VANESSA DANOU,1200 6TH ST,DETROIT,MI,48226-2419,0,3,3,2000,200612,1,11,0,1,1,201412,0,0,2,0,12,0,0,0,B50,
203821302,HISTORIC ELMWOOD FOUNDATION,% TERRY BOOK,1200 ELMWOOD ST,DETROIT,MI,48207-3822,0,3,3,1000,200703,1,15,0,1,1,201312,3,4,1,0,12,68890,104143,104143,A80,
203828329,MECHANICAL CONTRACTORS ASSOCIATION OF DETROIT,% CARL EVANS,14801 W 8 MILE RD,DETROIT,MI,48235-1623,0,6,3,1000,200706,2,0,0,1,1,201312,6,6,1,0,12,2905260,1492380,1492380,B990,INDUSTRY PROMOTION FUND
203872376,MUSEUM OF CONTEMPORARY ART DETROIT,% MARSHA MIRO,4454 WOODWARD AVE,DETROIT,MI,48201-1822,0,3,3,2100,200608,1,15,0,1,1,201312,6,6,1,0,12,1488092,1492478,1381088,A51,
203978699,CHRISTIAN FELLOWSHIP OF LOVEBAPTIST CHURCH,% SAMUEL THOMPSON,22400 GRAND RIVER AVE,DETROIT,MI,48219-3146,0,3,3,7000,200609,1,10,0,1,1,,0,0,6,0,12,,,,X20,
204013487,VISION C,% CLOVICE COLLINS,8108 PINEHURST ST,DETROIT,MI,48204-3023,0,3,3,1200,201007,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,F60,
204105276,ONE LIFE JUVENILE DIVERSION PROGRAMINC,% QUINTIN ROGERS,8903 SAINT CYRIL ST,DETROIT,MI,48213-2162,0,3,3,1200,200611,1,15,0,1,1,201312,2,2,2,0,12,11690,11690,11690,P50,
204431012,LEND-A-HAND INC,,615 W LAFAYETTE BLVD,DETROIT,MI,48226-0000,9102,3,9,1000,197910,1,16,59000000,1,1,,4,0,2,0,12,,,,,DETROIT FREE PRESS CHARITIES INC
204454454,WORD IN ACTION CHRISTIAN CENTER,% CLARENCE LANGSTON JR,18901 WYOMING ST,DETROIT,MI,48221-2011,0,3,3,7000,200904,1,10,0,1,1,,0,0,6,0,12,,,,X21,
204507746,SISTERS ACQUIRING FINANCIAL EMPOWERMENT,% KALYN RISKER,17171 HUNTINGTON RD,DETROIT,MI,48219-3520,0,3,3,1200,200705,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,I71,
204515384,UNIFIED TECHNOLOGY AND AGRICULTURALPROGRAM,% JOSEPH RAMSEY,16713 SUNDERLAND RD,DETROIT,MI,48219-4003,0,3,3,1000,200605,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,K20,UTAP
204767807,HENRY AND MARY ELLEN BELLAIMEYFOUNDATION,% M THERESE BELLAIMEY,304 S JUNCTION AVE,DETROIT,MI,48209-0000,0,3,3,1200,200606,1,4,0,1,1,201312,6,6,0,1,12,1926112,1317284,,T20,
204775521,BIZDOM,% ROSS SANDERS,1050 WOODWARD AVE,DETROIT,MI,48226-1906,0,3,3,2000,200706,1,11,0,1,1,201312,6,6,1,0,12,1551920,3329839,3264240,B50,
204786626,S A Y DETROIT,% CHAD AUDI,150 STIMSON STREET NO 101,DETROIT,MI,48201-2410,5761,3,6,1000,201008,1,15,0,1,1,201312,4,5,1,0,12,463435,595726,527720,L12,
204842616,CHI-CHI GROUP HOME INCOPORATED,,6474 ROSEMONT AVE,DETROIT,MI,48228-4754,0,3,3,1000,200807,1,16,0,1,1,201312,3,4,1,0,12,43590,116658,116658,P73,
204895181,NEW DIRECTION LEARNING CENTER,% LORA ELIZABETH BUTTS,PO BOX 241581,DETROIT,MI,48224-5581,0,3,3,1700,201503,1,15,0,1,1,,0,0,2,0,12,,,,X20,
204932056,FATHER WILLIAM T CUNNINGHAMMEMORIAL CHOIR,% BARBARA JONES-CHURCH OF THE MADON,1125 OAKMAN BLVD,DETROIT,MI,48238-2950,0,3,3,2000,201304,1,15,0,1,1,,0,0,2,0,12,,,,A6B,
204955782,CHRISTIAN BUSINESS NETWORK CENTER INC,% VENCIE JACKSON,16200 W 7 MILE RD,DETROIT,MI,48235-2905,0,3,3,1000,200712,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P80,
204981277,HORATIO WILLIAMS FOUNDATION,% HORATIO WILLIAMS,1010 ANTIETAM AVE,DETROIT,MI,48207-2832,0,3,3,1200,200708,1,15,0,1,1,201312,6,4,1,0,12,1033735,397490,311319,N31,
204986314,LAKERIDGE VILLAGE INC,% EDDIE WILLIAM,15941 FAIRFIELD ST APT 15,DETROIT,MI,48238-1462,0,3,3,1000,200706,1,15,0,1,1,201309,4,5,1,0,9,167184,787098,754098,P28,EDDIE WILLIAMS
204995900,FOUNDATION FOR COMMUNITYINSPIRATION CORPORATION,% JAMES WITCHER,20200 STAHELIN AVE,DETROIT,MI,48219-1535,0,3,3,1000,201204,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,A31,
205010831,JTD IMPACT CENTER,% DAVID A BILLY SR,11001 CHALMERS ST,DETROIT,MI,48213-1501,0,3,3,1200,201402,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,
205022888,GET BACK UP INC,% WILLIAM L TAYLOR JR,12305 DEXTER AVE,DETROIT,MI,48206-1015,0,3,3,1000,200605,1,15,0,1,1,201209,6,5,1,0,9,2088708,700021,496524,P50,
205092424,THE@REDEEMED CHRISTIAN CHURCH OF GOD NA INC CORNERSTONE BIBLE,% ANTHONY O ADELAKUN,21654 SANTA CLARA,DETROIT,MI,48219-2543,0,3,3,7100,201104,1,10,0,1,1,,0,0,6,0,12,,,,X20,
205151562,ARLINGTON GROUP INC,% SANDRA CAMPBELL,10641 W MCNICHOLS RD,DETROIT,MI,48221-2303,0,3,3,1000,200803,1,16,0,1,1,201312,0,0,2,0,12,0,0,0,P73,
205173303,JOHN E PESSIN PRIVATE FOUNDATION,% COMERICA BANK TR TAX,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200608,1,4,0,2,1,201312,6,6,0,1,12,3546504,3578104,,T22,
205175642,YOUNG LEADERS INITIATIVE,% APRIL K MCGLOTHIN,8000 WOODWARD AVE,DETROIT,MI,48202-2528,0,3,3,7000,200609,1,15,0,1,1,201405,3,4,1,0,5,63396,231542,231542,X20,
205184989,ANNABELLE FOUNDATION,% JAY B COLVIN,1901 SAINT ANTOINE ST FL 6,DETROIT,MI,48226-2310,0,3,3,1000,200608,1,4,0,1,1,201312,7,6,0,1,12,5271386,1396879,,T20,
205208686,HELPING OPERATIONS FOR PEOPLEEMPOWERMENT,% SAMUEL SPRUILL,6125 BEECHWOOD ST,DETROIT,MI,48210-1201,0,3,3,1000,200904,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P50,
205498662,UNIVERSITY COMMONS ORGANIZATION,% LOLITA HALEY,19966 LIVERNOIS AVE,DETROIT,MI,48221-1235,0,3,3,1000,201502,1,15,0,1,1,,0,0,1,0,12,,,,S20,
205504318,ROCK CHURCH INTERNATIONAL,% TERRANCE CALDWELL,10330 WHITTIER ST,DETROIT,MI,48224-1709,0,3,3,7000,201105,1,10,0,1,1,,0,0,6,0,12,,,,X20,
205528478,WISCONSIN AVENUE CHURCH OF GOD SECOND,,20060 WISCONSIN ST,DETROIT,MI,48221-1181,1489,3,9,7000,196007,1,10,1268000,1,1,,0,0,6,0,12,,,,,
205570543,ALPHA FOUNDATION INTERNATIONAL,% OLUGBENGA MEJABI,2727 2ND AVE STE 137,DETROIT,MI,48201-2657,0,3,3,1000,200712,1,15,0,1,1,201312,1,1,2,0,12,8591,5750,5750,S30,
205629050,REAL PARK HELP,% ANDREA BROWN,846 CASGRAIN ST,DETROIT,MI,48209-2204,0,3,3,1200,201503,1,16,0,1,1,,0,0,2,0,12,,,,P20,
